subject_ID,p_duration,p_country,p_languages,p_age,p_gender,p_race,p_parent,p_inj_experienced,condition,rating,injury,character,race,age,gender,,,,,,,,,
9d,429,Portugal,portuguese,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,4,paper cut,tyler,b,c,m,,,,,,,,,
9d,429,Portugal,portuguese,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,4,bee sting,dominic,b,c,m,,,,,,,,,
9d,429,Portugal,portuguese,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,6,stomach ache,jacob,b,a,m,,,,,,,,,
9d,429,Portugal,portuguese,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,7,broken arm,kendall,b,c,f,,,,,,,,,
9d,429,Portugal,portuguese,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,3,skinned knees,sarah,b,a,f,,,,,,,,,
9d,429,Portugal,portuguese,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,6,splinter,wyatt,w,c,m,,,,,,,,,
9d,429,Portugal,portuguese,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,2,soup,robert,w,a,m,,,,,,,,,
9d,429,Portugal,portuguese,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,2,bruised leg,tara,w,c,f,,,,,,,,,
9d,429,Portugal,portuguese,22,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,3,paper cut,charlotte,w,a,f,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,4,bee sting,rachel,w,a,f,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,5,stomach ache,sydney,w,c,f,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,6,broken arm,david,w,a,m,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,5,skinned knees,kyle,w,c,m,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,2,splinter,marissa,b,a,f,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,4,soup,jessica,b,c,f,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,2,bruised leg,chris,b,a,m,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,2,paper cut,tyler,b,c,m,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,5,bee sting,dominic,b,c,m,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,4,stomach ache,jacob,b,a,m,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,7,broken arm,kendall,b,c,f,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,4,skinned knees,sarah,b,a,f,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,2,splinter,wyatt,w,c,m,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,4,soup,robert,w,a,m,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,4,bruised leg,tara,w,c,f,,,,,,,,,
10d,607,South Africa,Zulu,27,female,black_africanamerican,"yes, a biological parent","stomach ache,skinned knees,paper cut,burned tongue,splinter,bee sting",4,2,paper cut,charlotte,w,a,f,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,5,bee sting,rachel,w,a,f,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,2,stomach ache,sydney,w,c,f,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,7,broken arm,david,w,a,m,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,4,skinned knees,kyle,w,c,m,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,3,splinter,marissa,b,a,f,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,3,soup,jessica,b,c,f,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,1,bruised leg,chris,b,a,m,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,4,paper cut,tyler,b,c,m,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,5,bee sting,dominic,b,c,m,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,2,stomach ache,jacob,b,a,m,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,7,broken arm,kendall,b,c,f,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,4,skinned knees,sarah,b,a,f,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,5,splinter,wyatt,w,c,m,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,2,soup,robert,w,a,m,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,3,bruised leg,tara,w,c,f,,,,,,,,,
11d,561,Mexico,no,27,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,2,paper cut,charlotte,w,a,f,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,6,bee sting,rachel,w,a,f,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,4,stomach ache,sydney,w,c,f,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,7,broken arm,david,w,a,m,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,7,skinned knees,kyle,w,c,m,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,1,splinter,marissa,b,a,f,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,5,soup,jessica,b,c,f,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,5,bruised leg,chris,b,a,m,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,3,paper cut,tyler,b,c,m,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,5,bee sting,dominic,b,c,m,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,3,stomach ache,jacob,b,a,m,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,7,broken arm,kendall,b,c,f,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,6,skinned knees,sarah,b,a,f,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,4,splinter,wyatt,w,c,m,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,5,soup,robert,w,a,m,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,6,bruised leg,tara,w,c,f,,,,,,,,,
12d,592,Mexico,French,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,2,paper cut,charlotte,w,a,f,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,5,bee sting,rachel,w,a,f,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,4,stomach ache,sydney,w,c,f,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,5,broken arm,david,w,a,m,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,5,skinned knees,kyle,w,c,m,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,3,splinter,marissa,b,a,f,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,4,soup,jessica,b,c,f,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,3,bruised leg,chris,b,a,m,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,2,paper cut,tyler,b,c,m,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,5,bee sting,dominic,b,c,m,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,2,stomach ache,jacob,b,a,m,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,7,broken arm,kendall,b,c,f,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,4,skinned knees,sarah,b,a,f,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,5,splinter,wyatt,w,c,m,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,4,soup,robert,w,a,m,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,5,bruised leg,tara,w,c,f,,,,,,,,,
13d,601,south africa,zulu,22,female,black_africanamerican,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,1,paper cut,charlotte,w,a,f,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,5,bee sting,rachel,w,a,f,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,0,stomach ache,sydney,w,c,f,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,7,broken arm,david,w,a,m,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,5,skinned knees,kyle,w,c,m,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,0,splinter,marissa,b,a,f,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,0,soup,jessica,b,c,f,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,2,bruised leg,chris,b,a,m,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,0,paper cut,tyler,b,c,m,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,3,bee sting,dominic,b,c,m,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,2,stomach ache,jacob,b,a,m,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,7,broken arm,kendall,b,c,f,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,5,skinned knees,sarah,b,a,f,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,0,splinter,wyatt,w,c,m,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,0,soup,robert,w,a,m,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,2,bruised leg,tara,w,c,f,,,,,,,,,
14d,491,United Kingdom,No,43,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,0,paper cut,charlotte,w,a,f,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,6,bee sting,rachel,w,a,f,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,3,stomach ache,sydney,w,c,f,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,7,broken arm,david,w,a,m,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,6,skinned knees,kyle,w,c,m,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,4,splinter,marissa,b,a,f,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,5,soup,jessica,b,c,f,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,6,bruised leg,chris,b,a,m,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,5,paper cut,tyler,b,c,m,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,6,bee sting,dominic,b,c,m,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,2,stomach ache,jacob,b,a,m,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,7,broken arm,kendall,b,c,f,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,6,skinned knees,sarah,b,a,f,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,4,splinter,wyatt,w,c,m,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,4,soup,robert,w,a,m,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,6,bruised leg,tara,w,c,f,,,,,,,,,
15d,441,Mexico,Spanish,20,female,hispanic_latino,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,5,paper cut,charlotte,w,a,f,,,,,,,,,
16d,598,South Africa,Tshivenda,28,female,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,6,bee sting,rachel,w,a,f,,,,,,,,,
16d,598,South Africa,Tshivenda,28,female,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,0,stomach ache,sydney,w,c,f,,,,,,,,,
16d,598,South Africa,Tshivenda,28,female,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,7,broken arm,david,w,a,m,,,,,,,,,
16d,598,South Africa,Tshivenda,28,female,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,0,skinned knees,kyle,w,c,m,,,,,,,,,
16d,598,South Africa,Tshivenda,28,female,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,0,splinter,marissa,b,a,f,,,,,,,,,
16d,598,South Africa,Tshivenda,28,female,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,4,soup,jessica,b,c,f,,,,,,,,,
16d,598,South Africa,Tshivenda,28,female,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,0,bruised leg,chris,b,a,m,,,,,,,,,
